cod_mun,municipio,populacao,baseline_srag_municipio,year_trend,month_sin,month_cos,fase_covid,meteo_temp_media,meteo_temp_min,meteo_temp_max,meteo_temp_amplitude,meteo_precipitacao,meteo_umidade,fogo_pct_territorio,mapbiomas_pct_forest,mapbiomas_pct_non_forest_natural,mapbiomas_pct_non_vegetated,mapbiomas_pct_water,taxa_GradientBoosting,casos_GradientBoosting,taxa_Poisson_GLM,casos_Poisson_GLM,taxa_Random_Forest,casos_Random_Forest,taxa_XGBoost,casos_XGBoost,taxa_predita,casos_esperados,rank_risco
520440,CAIAPONIA,17003.0,0.0790288697381048,1.0,0.0,0.0,2.0,26.28375,16.84,32.385,18.185,2.0290277777777774,50.84,0.0833,35.191500000000005,5.675279166666666,0.20795,0.07491666666666665,0.013979888986734664,238,0.003832342983081451,65,0.02093660394166276,356,0.011951905,203,0.013979888986734664,238,60
520760,FAZENDA NOVA,6226.0,0.0775510287275784,1.0,0.0,0.0,2.0,28.452916666666667,19.045,35.32,18.605,2.427638888888889,49.46,0.1322,32.10230416666667,0.3966,0.1855375,0.46154999999999996,0.013766771773893523,86,0.004767539139255586,30,0.018632994413171372,116,0.005000286,31,0.013766771773893523,86,61
521300,MAURILANDIA,11216.0,0.0681147475458313,1.0,0.0,0.0,2.0,27.070138888888888,16.95,33.87,20.05,2.025138888888889,49.31222222222223,1.0248,6.727670833333333,4.834479166666666,0.867175,0.7782,0.013016631515672405,146,0.00492495245974756,55,0.019888026749775314,223,0.0148332985,166,0.013016631515672405,146,62
520280,AVELINOPOLIS,2750.0,0.03658666719587,1.0,0.0,0.0,2.0,26.64138888888889,17.595,33.44,18.47,2.364444444444444,51.1,0.276,14.177425,0.2255333333333333,0.6705166666666666,0.2923666666666666,0.01268941413268762,35,0.004617049115357475,13,0.01343734994737284,37,0.0066873548,18,0.01268941413268762,35,63
520170,ARAGARCAS,18822.0,0.1177737264519509,1.0,0.0,0.0,2.0,29.01888888888889,19.23,35.515,19.225,2.1525,48.224444444444444,0.9272,44.368475000000004,1.3793,0.9112416666666665,1.3591291666666667,0.011487817258335182,216,0.004354212208988776,82,0.033906950633655335,638,0.013734194,259,0.011487817258335182,216,64
522020,SAO MIGUEL DO ARAGUAIA,22652.0,0.1216592515797711,1.0,0.0,0.0,2.0,29.932916666666667,20.67,37.415,17.61,2.224444444444444,49.107777777777784,0.3584,30.107545833333333,8.342241666666666,0.1819,1.0258,0.011418167004740196,259,0.005643797003795532,128,0.04044261300107076,916,0.019838559,449,0.011418167004740196,259,65
520013,ACREUNA,21500.0,0.0512268723913005,1.0,0.0,0.0,2.0,27.157638888888886,17.060000000000002,33.775,20.185,2.1330555555555555,49.66444444444445,0.6412,8.0417,12.444783333333334,0.7305333333333334,0.8334,0.010924176395488188,235,0.003642810824797096,78,0.017448460360454332,375,0.00893722,192,0.010924176395488188,235,66
521120,ITAPURANGA,26989.0,0.0388703855264161,1.0,0.0,0.0,2.0,27.29611111111111,18.15,34.215,18.125,2.37125,50.60111111111112,0.1753,26.299075,0.1056,0.5068708333333334,0.18186249999999998,0.010425265615821678,281,0.004143882429144137,112,0.011543182210733624,312,0.006133309,166,0.010425265615821678,281,67
520549,CIDADE OCIDENTAL,74983.0,0.0684878203346198,1.0,0.0,0.0,2.0,25.049305555555556,15.274999999999999,31.825,17.99,2.078611111111111,51.361111111111114,0.3525,41.301125,2.4174458333333337,5.903304166666667,0.19366249999999996,0.009204874216929334,690,0.005603664651022618,420,0.020464396831553832,1534,0.008518448,639,0.009204874216929334,690,68
521570,PALMEIRAS DE GOIAS,28099.0,0.0591252548501641,1.0,0.0,0.0,2.0,27.13791666666667,17.41,33.775000000000006,19.75,2.240972222222222,50.36555555555555,0.294,14.780237499999998,0.8428583333333333,0.7201416666666667,0.37670000000000003,0.009195506520482172,258,0.004619714292040718,130,0.016157343414230297,454,0.008562186,241,0.009195506520482172,258,69
520995,INDIARA,15894.0,0.0347020508194636,1.0,0.0,0.0,2.0,27.13791666666667,17.41,33.775000000000006,19.75,2.240972222222222,50.36555555555555,0.2915,15.326633333333334,2.4239083333333333,0.7356416666666667,0.42696666666666666,0.008322135007647752,132,0.003603343534739452,57,0.011851315905148168,188,0.0044108625,70,0.008322135007647752,132,70
521210,JOVIANIA,7282.0,0.050123044915914,1.0,0.0,0.0,2.0,26.618194444444445,17.035,33.54,18.95,2.2224999999999997,50.72777777777778,0.1057,12.5348,1.20175,0.6331583333333333,0.338225,0.008233912078842139,60,0.00511654241582694,37,0.012901537352188106,94,0.0069186995,50,0.008233912078842139,60,71
520430,CACU,13886.0,0.0367775318524633,1.0,0.0,0.0,2.0,27.431805555555556,17.465,34.945,20.215,1.8569444444444443,48.606666666666676,0.5924,13.996633333333333,1.9971833333333335,0.2797,3.758779166666667,0.008043716289991145,112,0.004528032841556549,63,0.012642669927694947,176,0.0040931934,57,0.008043716289991145,112,72
